order_id,order_timestamp,location_id,item_id,item_name,category,quantity,unit_price,order_total,channel,customer_type,preparation_time_minutes
ORD_202408260930_HAM_001_6908,2024-08-26 09:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,12
ORD_202408260930_HAM_001_3010,2024-08-26 09:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,returning,10
ORD_202408260930_HAM_001_5180,2024-08-26 09:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,13
ORD_202408261000_MUC_001_5710,2024-08-26 10:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,8
ORD_202408261000_MUC_001_8876,2024-08-26 10:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,9
ORD_202408261000_MUC_001_9664,2024-08-26 10:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,15
ORD_202408261000_MUC_001_6370,2024-08-26 10:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,10
ORD_202408261000_BER_001_8055,2024-08-26 10:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,11
ORD_202408261000_BER_001_1343,2024-08-26 10:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,8
ORD_202408261000_HAM_001_5522,2024-08-26 10:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,7
ORD_202408261000_HAM_001_4012,2024-08-26 10:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,returning,14
ORD_202408261000_HAM_001_5370,2024-08-26 10:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,9
ORD_202408261000_HAM_001_3690,2024-08-26 10:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202408261000_HAM_001_6390,2024-08-26 10:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,12
ORD_202408261000_HAM_001_1911,2024-08-26 10:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,10
ORD_202408261000_HAM_001_4146,2024-08-26 10:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,10
ORD_202408261000_HAM_001_3532,2024-08-26 10:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,6
ORD_202408261030_MUC_001_5049,2024-08-26 10:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,10
ORD_202408261030_MUC_001_3384,2024-08-26 10:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,14
ORD_202408261030_MUC_001_3894,2024-08-26 10:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,11
ORD_202408261030_BER_001_3552,2024-08-26 10:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,12
ORD_202408261030_BER_001_6923,2024-08-26 10:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,9
ORD_202408261030_BER_001_4204,2024-08-26 10:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,15
ORD_202408261030_BER_001_6206,2024-08-26 10:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,new,9
ORD_202408261030_BER_001_4982,2024-08-26 10:30:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,10
ORD_202408261030_BER_001_8582,2024-08-26 10:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,10
ORD_202408261030_BER_001_8075,2024-08-26 10:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,13
ORD_202408261030_BER_001_6799,2024-08-26 10:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,9
ORD_202408261030_BER_001_1850,2024-08-26 10:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,11
ORD_202408261030_BER_001_5070,2024-08-26 10:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,returning,10
ORD_202408261030_HAM_001_9281,2024-08-26 10:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,13
ORD_202408261030_HAM_001_6907,2024-08-26 10:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,11
ORD_202408261030_HAM_001_5361,2024-08-26 10:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,new,7
ORD_202408261030_HAM_001_1200,2024-08-26 10:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,8
ORD_202408261030_HAM_001_5604,2024-08-26 10:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,7
ORD_202408261030_HAM_001_1099,2024-08-26 10:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,10
ORD_202408261030_HAM_001_5045,2024-08-26 10:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,15
ORD_202408261030_HAM_001_2216,2024-08-26 10:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,7
ORD_202408261100_MUC_001_3233,2024-08-26 11:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,12
ORD_202408261100_MUC_001_8624,2024-08-26 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,8
ORD_202408261100_MUC_001_6877,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,7
ORD_202408261100_MUC_001_9543,2024-08-26 11:00:00,MUC_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,9
ORD_202408261100_MUC_001_5862,2024-08-26 11:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,returning,12
ORD_202408261100_MUC_001_2985,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,returning,9
ORD_202408261100_MUC_001_6075,2024-08-26 11:00:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,7
ORD_202408261100_MUC_001_9207,2024-08-26 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,15
ORD_202408261100_MUC_001_5597,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,11
ORD_202408261100_MUC_001_9231,2024-08-26 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,13
ORD_202408261100_MUC_001_3081,2024-08-26 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,9
ORD_202408261100_MUC_001_3373,2024-08-26 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,10
ORD_202408261100_MUC_001_9396,2024-08-26 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,15
ORD_202408261100_MUC_001_1069,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,7
ORD_202408261100_MUC_001_6222,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,11
ORD_202408261100_MUC_001_4816,2024-08-26 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,13
ORD_202408261100_MUC_001_3512,2024-08-26 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,10
ORD_202408261100_MUC_001_4330,2024-08-26 11:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,12
ORD_202408261100_MUC_001_7419,2024-08-26 11:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,13
ORD_202408261100_MUC_001_5594,2024-08-26 11:00:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,9
ORD_202408261100_MUC_001_5511,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,app,new,8
ORD_202408261100_MUC_001_3997,2024-08-26 11:00:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,11
ORD_202408261100_BER_001_2193,2024-08-26 11:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,15
ORD_202408261100_BER_001_8069,2024-08-26 11:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,13
ORD_202408261100_BER_001_8464,2024-08-26 11:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,7
ORD_202408261100_BER_001_2875,2024-08-26 11:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,11
ORD_202408261100_BER_001_2721,2024-08-26 11:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,8
ORD_202408261100_BER_001_9916,2024-08-26 11:00:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,12
ORD_202408261100_BER_001_2063,2024-08-26 11:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,12
ORD_202408261100_BER_001_8123,2024-08-26 11:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,15
ORD_202408261100_BER_001_9407,2024-08-26 11:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,10
ORD_202408261100_BER_001_3544,2024-08-26 11:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,new,11
ORD_202408261100_BER_001_2804,2024-08-26 11:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,9
ORD_202408261100_BER_001_7117,2024-08-26 11:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,14
ORD_202408261100_BER_001_7793,2024-08-26 11:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,8
ORD_202408261100_BER_001_8416,2024-08-26 11:00:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,15
ORD_202408261100_BER_001_3077,2024-08-26 11:00:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,11
ORD_202408261100_BER_001_8106,2024-08-26 11:00:00,BER_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,returning,10
ORD_202408261100_BER_001_6326,2024-08-26 11:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,8
ORD_202408261100_BER_001_3700,2024-08-26 11:00:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,8
ORD_202408261100_BER_001_8268,2024-08-26 11:00:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,11
ORD_202408261100_HAM_001_1955,2024-08-26 11:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,11
ORD_202408261100_HAM_001_3276,2024-08-26 11:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,new,14
ORD_202408261100_HAM_001_1893,2024-08-26 11:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,7
ORD_202408261100_HAM_001_6988,2024-08-26 11:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,15
ORD_202408261100_HAM_001_5386,2024-08-26 11:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,11
ORD_202408261100_HAM_001_3536,2024-08-26 11:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,14
ORD_202408261100_HAM_001_7177,2024-08-26 11:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,10
ORD_202408261100_HAM_001_9128,2024-08-26 11:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,returning,14
ORD_202408261100_HAM_001_9983,2024-08-26 11:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,11
ORD_202408261100_HAM_001_7269,2024-08-26 11:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,app,new,11
ORD_202408261100_HAM_001_6180,2024-08-26 11:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,11
ORD_202408261100_HAM_001_6325,2024-08-26 11:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,13
ORD_202408261100_HAM_001_7732,2024-08-26 11:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,new,7
ORD_202408261100_HAM_001_7054,2024-08-26 11:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,13
ORD_202408261100_HAM_001_9128,2024-08-26 11:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,12
ORD_202408261100_HAM_001_4998,2024-08-26 11:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,kiosk,new,12
ORD_202408261100_HAM_001_6519,2024-08-26 11:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,7
ORD_202408261100_HAM_001_4381,2024-08-26 11:00:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,12
ORD_202408261100_HAM_001_7601,2024-08-26 11:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,new,9
ORD_202408261100_HAM_001_1408,2024-08-26 11:00:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,12
ORD_202408261100_HAM_001_2360,2024-08-26 11:00:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,10
ORD_202408261100_HAM_001_3100,2024-08-26 11:00:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,7
ORD_202408261100_HAM_001_6887,2024-08-26 11:00:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,15
ORD_202408261100_HAM_001_7067,2024-08-26 11:00:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,6
ORD_202408261100_HAM_001_8917,2024-08-26 11:00:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,13
ORD_202408261130_MUC_001_8703,2024-08-26 11:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,returning,10
ORD_202408261130_MUC_001_9429,2024-08-26 11:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,new,15
ORD_202408261130_MUC_001_9423,2024-08-26 11:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,9
ORD_202408261130_MUC_001_1671,2024-08-26 11:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,12
ORD_202408261130_MUC_001_4276,2024-08-26 11:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,returning,9
ORD_202408261130_MUC_001_1903,2024-08-26 11:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,returning,13
ORD_202408261130_MUC_001_3501,2024-08-26 11:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,web,new,13
ORD_202408261130_MUC_001_1371,2024-08-26 11:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,kiosk,returning,12
ORD_202408261130_MUC_001_2874,2024-08-26 11:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,12
ORD_202408261130_MUC_001_9674,2024-08-26 11:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,14
ORD_202408261130_MUC_001_9969,2024-08-26 11:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,new,8
ORD_202408261130_MUC_001_8048,2024-08-26 11:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,11
ORD_202408261130_MUC_001_3572,2024-08-26 11:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,new,12
ORD_202408261130_MUC_001_4834,2024-08-26 11:30:00,MUC_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,10
ORD_202408261130_MUC_001_2690,2024-08-26 11:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,new,9
ORD_202408261130_MUC_001_1346,2024-08-26 11:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,12
ORD_202408261130_MUC_001_1580,2024-08-26 11:30:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,new,14
ORD_202408261130_MUC_001_3144,2024-08-26 11:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,returning,12
ORD_202408261130_MUC_001_9456,2024-08-26 11:30:00,MUC_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,returning,11
ORD_202408261130_MUC_001_2147,2024-08-26 11:30:00,MUC_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,returning,7
ORD_202408261130_MUC_001_6835,2024-08-26 11:30:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,14
ORD_202408261130_MUC_001_5852,2024-08-26 11:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,14
ORD_202408261130_MUC_001_6442,2024-08-26 11:30:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,10
ORD_202408261130_BER_001_3318,2024-08-26 11:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,10
ORD_202408261130_BER_001_1647,2024-08-26 11:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,11
ORD_202408261130_BER_001_6983,2024-08-26 11:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,web,new,11
ORD_202408261130_BER_001_5681,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,returning,9
ORD_202408261130_BER_001_3671,2024-08-26 11:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,new,15
ORD_202408261130_BER_001_2441,2024-08-26 11:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,returning,14
ORD_202408261130_BER_001_9290,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,12
ORD_202408261130_BER_001_1108,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,9
ORD_202408261130_BER_001_8124,2024-08-26 11:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,web,new,10
ORD_202408261130_BER_001_8583,2024-08-26 11:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,13
ORD_202408261130_BER_001_6622,2024-08-26 11:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,14
ORD_202408261130_BER_001_9148,2024-08-26 11:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,13
ORD_202408261130_BER_001_1414,2024-08-26 11:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,app,returning,12
ORD_202408261130_BER_001_3442,2024-08-26 11:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,2,11.9,23.8,app,returning,11
ORD_202408261130_BER_001_5629,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,app,new,12
ORD_202408261130_BER_001_5201,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,app,new,8
ORD_202408261130_BER_001_8241,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,kiosk,returning,9
ORD_202408261130_BER_001_3387,2024-08-26 11:30:00,BER_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,kiosk,new,10
ORD_202408261130_BER_001_8421,2024-08-26 11:30:00,BER_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,kiosk,new,14
ORD_202408261130_BER_001_7421,2024-08-26 11:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,12
ORD_202408261130_BER_001_7932,2024-08-26 11:30:00,BER_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,8
ORD_202408261130_BER_001_5441,2024-08-26 11:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,returning,10
ORD_202408261130_BER_001_5078,2024-08-26 11:30:00,BER_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,kiosk,returning,10
ORD_202408261130_BER_001_4264,2024-08-26 11:30:00,BER_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,returning,14
ORD_202408261130_BER_001_9115,2024-08-26 11:30:00,BER_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,10
ORD_202408261130_BER_001_2318,2024-08-26 11:30:00,BER_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,returning,14
ORD_202408261130_HAM_001_7603,2024-08-26 11:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,returning,12
ORD_202408261130_HAM_001_2393,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,app,new,15
ORD_202408261130_HAM_001_3012,2024-08-26 11:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,returning,11
ORD_202408261130_HAM_001_2737,2024-08-26 11:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,12
ORD_202408261130_HAM_001_8589,2024-08-26 11:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,app,new,10
ORD_202408261130_HAM_001_9712,2024-08-26 11:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,returning,13
ORD_202408261130_HAM_001_3578,2024-08-26 11:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,7
ORD_202408261130_HAM_001_4874,2024-08-26 11:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,web,new,14
ORD_202408261130_HAM_001_6973,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,15
ORD_202408261130_HAM_001_9915,2024-08-26 11:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,new,8
ORD_202408261130_HAM_001_4707,2024-08-26 11:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,app,new,13
ORD_202408261130_HAM_001_4846,2024-08-26 11:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,2,10.9,21.8,web,returning,7
ORD_202408261130_HAM_001_2380,2024-08-26 11:30:00,HAM_001,BURGER_001,Classic Burger,Burger,1,13.9,13.9,web,new,11
ORD_202408261130_HAM_001_7240,2024-08-26 11:30:00,HAM_001,PIZZA_001,Margherita Pizza,Pizza,2,12.9,25.8,app,returning,12
ORD_202408261130_HAM_001_9295,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,2,14.9,29.8,kiosk,returning,14
ORD_202408261130_HAM_001_4752,2024-08-26 11:30:00,HAM_001,BOWL_001,Veggie Bowl,Bowl,1,10.9,10.9,web,returning,7
ORD_202408261130_HAM_001_1252,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,returning,10
ORD_202408261130_HAM_001_3261,2024-08-26 11:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,kiosk,new,9
ORD_202408261130_HAM_001_9867,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,app,new,15
ORD_202408261130_HAM_001_4037,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,11
ORD_202408261130_HAM_001_4478,2024-08-26 11:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,returning,10
ORD_202408261130_HAM_001_4589,2024-08-26 11:30:00,HAM_001,PASTA_001,Pasta Carbonara,Pasta,1,11.9,11.9,kiosk,new,12
ORD_202408261130_HAM_001_6650,2024-08-26 11:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,app,new,6
ORD_202408261130_HAM_001_8227,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,15
ORD_202408261130_HAM_001_8183,2024-08-26 11:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,2,9.9,19.8,web,new,7
ORD_202408261130_HAM_001_5985,2024-08-26 11:30:00,HAM_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,kiosk,new,13
ORD_202408261130_HAM_001_9000,2024-08-26 11:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,14
ORD_202408261130_HAM_001_7850,2024-08-26 11:30:00,HAM_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,web,new,12
ORD_202408261130_HAM_001_7959,2024-08-26 11:30:00,HAM_001,SALAD_001,Caesar Salad,Salad,1,9.9,9.9,web,returning,10
ORD_202408261200_MUC_001_6785,2024-08-26 12:00:00,MUC_001,PIZZA_002,Pepperoni Pizza,Pizza,1,14.9,14.9,web,new,13
ORD_202408261200_MUC_001_6065,2024-08-26 12:00:00,MUC_001,BURGER_001,Classic Burger,Burger,2,13.9,27.8,kiosk,new,9
ORD_202408261200_MUC_001_1899,2024-08-26 12:00:00,MUC_001,PIZZA_001,Margherita Pizza,Pizza,1,12.9,12.9,kiosk,new,14
